site_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_log_historical_price,position,price_usd,promotion_flag,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,booking_bool,visitor_location_country_id,Hotel_Group,month
32,0,0,116942,4,4,0,4.06,5.27,3,75.91,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,116942,4,4,0,4.06,5.27,3,75.91,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,122112,5,5,1,4.29,5.96,13,253.36,0,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,122112,5,5,1,4.29,5.96,13,253.36,0,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,122112,5,5,1,4.29,5.96,13,253.36,0,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,122112,5,5,1,4.29,5.96,13,253.36,0,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,124342,4,4,1,4.19,5.32,18,75.91,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,124342,4,4,1,4.19,5.32,18,75.91,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,124342,4,4,1,4.19,5.32,18,75.91,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,124342,4,4,1,4.19,5.32,18,75.91,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,125083,4,4.5,1,3.61,5.07,31,70.78,0,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,125083,4,4.5,1,3.61,5.07,31,70.78,0,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,125083,4,4.5,1,3.61,5.07,31,70.78,0,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,125083,4,4.5,1,3.61,5.07,31,70.78,0,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,134154,3,3.5,1,3.76,4.63,35,31.8,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,134154,3,3.5,1,3.76,4.63,35,31.8,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,134154,3,3.5,1,3.76,4.63,35,31.8,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,134154,3,3.5,1,3.76,4.63,35,31.8,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,134323,2,3,1,4.32,4.75,26,55.39,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,134323,2,3,1,4.32,4.75,26,55.39,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,134323,2,3,1,4.32,4.75,26,55.39,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,134323,2,3,1,4.32,4.75,26,55.39,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,137997,4,4,1,4.09,5.53,21,100.52,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,137997,4,4,1,4.09,5.53,21,100.52,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,137997,4,4,1,4.09,5.53,21,100.52,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,0,0,137997,4,4,1,4.09,5.53,21,100.52,1,4,112,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,4,Jun
32,3,98.78,21018,4,4,1,3.43,5.5,27,106.28,1,4,4,2,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,21018,4,4,1,3.43,5.5,27,106.28,1,4,4,2,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,21018,4,4,1,3.43,5.5,27,106.28,1,4,4,2,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,21018,4,4,1,3.43,5.5,27,106.28,1,4,4,2,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,24545,4,4,0,4.04,5.2,28,94.58,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,33,0,219,4,May
32,3,98.78,24545,4,4,0,4.04,5.2,28,94.58,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,33,0,219,4,May
32,3,98.78,24545,4,4,0,4.04,5.2,28,94.58,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,33,0,219,4,May
32,3,98.78,24545,4,4,0,4.04,5.2,28,94.58,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,33,0,219,4,May
32,3,98.78,26248,5,4.5,1,3.66,5.54,32,145.28,1,4,4,2,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,26248,5,4.5,1,3.66,5.54,32,145.28,1,4,4,2,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,26248,5,4.5,1,3.66,5.54,32,145.28,1,4,4,2,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,26248,5,4.5,1,3.66,5.54,32,145.28,1,4,4,2,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,35223,4,4,1,4.3,5.36,6,63.38,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,35223,4,4,1,4.3,5.36,6,63.38,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,35223,4,4,1,4.3,5.36,6,63.38,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,35223,4,4,1,4.3,5.36,6,63.38,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,37818,4,3.5,1,3.95,5.15,9,46.8,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,37818,4,3.5,1,3.95,5.15,9,46.8,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,37818,4,3.5,1,3.95,5.15,9,46.8,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,37818,4,3.5,1,3.95,5.15,9,46.8,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,38419,5,4,1,4.19,5.61,1,93.6,1,4,4,2,0,1,0,0,0,0,0,0,0,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,38419,5,4,1,4.19,5.61,1,93.6,1,4,4,2,0,1,0,0,0,0,0,0,0,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,38419,5,4,1,4.19,5.61,1,93.6,1,4,4,2,0,1,0,0,0,0,0,0,0,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,38419,5,4,1,4.19,5.61,1,93.6,1,4,4,2,0,1,0,0,0,0,0,0,0,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,40279,5,4.5,1,4.29,5.96,12,169.66,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,40279,5,4.5,1,4.29,5.96,12,169.66,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,40279,5,4.5,1,4.29,5.96,12,169.66,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,40279,5,4.5,1,4.29,5.96,12,169.66,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,46274,5,4.5,1,4.08,5.89,2,167.71,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,46274,5,4.5,1,4.08,5.89,2,167.71,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,46274,5,4.5,1,4.08,5.89,2,167.71,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,46274,5,4.5,1,4.08,5.89,2,167.71,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,49656,3,3.5,0,3.76,4.89,8,23.4,1,4,4,2,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,49656,3,3.5,0,3.76,4.89,8,23.4,1,4,4,2,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,49656,3,3.5,0,3.76,4.89,8,23.4,1,4,4,2,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,49656,3,3.5,0,3.76,4.89,8,23.4,1,4,4,2,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,59657,5,4.5,0,4.33,5.88,15,202.81,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,59657,5,4.5,0,4.33,5.88,15,202.81,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,59657,5,4.5,0,4.33,5.88,15,202.81,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,59657,5,4.5,0,4.33,5.88,15,202.81,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,59781,5,4.5,1,4.32,5.83,13,126.76,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,59781,5,4.5,1,4.32,5.83,13,126.76,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,59781,5,4.5,1,4.32,5.83,13,126.76,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,59781,5,4.5,1,4.32,5.83,13,126.76,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,60468,5,4.5,1,4.16,5.9,14,150.16,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,60468,5,4.5,1,4.16,5.9,14,150.16,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,60468,5,4.5,1,4.16,5.9,14,150.16,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,60468,5,4.5,1,4.16,5.9,14,150.16,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,60846,4,4.5,1,4.13,5.57,23,124.8,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,60846,4,4.5,1,4.13,5.57,23,124.8,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,60846,4,4.5,1,4.13,5.57,23,124.8,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,60846,4,4.5,1,4.13,5.57,23,124.8,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,68420,3,3.5,0,3.04,4.95,25,24.38,1,4,4,2,0,1,0,0,0,0,0,0,-1,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,12,0,219,4,May
32,3,98.78,68420,3,3.5,0,3.04,4.95,25,24.38,1,4,4,2,0,1,0,0,0,0,0,0,-1,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,12,0,219,4,May
32,3,98.78,68420,3,3.5,0,3.04,4.95,25,24.38,1,4,4,2,0,1,0,0,0,0,0,0,-1,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,12,0,219,4,May
32,3,98.78,68420,3,3.5,0,3.04,4.95,25,24.38,1,4,4,2,0,1,0,0,0,0,0,0,-1,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,12,0,219,4,May
32,3,98.78,70177,4,3.5,1,4.22,5.12,3,31.2,1,4,4,2,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,219,4,May
32,3,98.78,70177,4,3.5,1,4.22,5.12,3,31.2,1,4,4,2,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,219,4,May
32,3,98.78,70177,4,3.5,1,4.22,5.12,3,31.2,1,4,4,2,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,219,4,May
32,3,98.78,70177,4,3.5,1,4.22,5.12,3,31.2,1,4,4,2,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,219,4,May
32,3,98.78,77089,3,3.5,1,3.99,4.94,29,37.05,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,-1,0,2,0,219,4,May
32,3,98.78,77089,3,3.5,1,3.99,4.94,29,37.05,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,-1,0,2,0,219,4,May
32,3,98.78,77089,3,3.5,1,3.99,4.94,29,37.05,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,-1,0,2,0,219,4,May
32,3,98.78,77089,3,3.5,1,3.99,4.94,29,37.05,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,-1,0,2,0,219,4,May
32,3,98.78,77795,5,4.5,1,4.11,5.84,19,150.16,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,77795,5,4.5,1,4.11,5.84,19,150.16,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,77795,5,4.5,1,4.11,5.84,19,150.16,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,77795,5,4.5,1,4.11,5.84,19,150.16,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,78500,3,3,1,4.16,4.61,35,23.4,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,78500,3,3,1,4.16,4.61,35,23.4,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,78500,3,3,1,4.16,4.61,35,23.4,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,78500,3,3,1,4.16,4.61,35,23.4,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,90809,3,4,0,3.85,4.68,11,47.78,1,4,4,2,0,1,0,0,0,0,0,0,0,0,42,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,14,0,219,4,May
32,3,98.78,90809,3,4,0,3.85,4.68,11,47.78,1,4,4,2,0,1,0,0,0,0,0,0,0,0,42,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,14,0,219,4,May
32,3,98.78,90809,3,4,0,3.85,4.68,11,47.78,1,4,4,2,0,1,0,0,0,0,0,0,0,0,42,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,14,0,219,4,May
32,3,98.78,90809,3,4,0,3.85,4.68,11,47.78,1,4,4,2,0,1,0,0,0,0,0,0,0,0,42,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,14,0,219,4,May
32,3,98.78,90845,4,4,1,4.16,4.94,7,32.18,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,219,4,May
32,3,98.78,90845,4,4,1,4.16,4.94,7,32.18,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,219,4,May
32,3,98.78,90845,4,4,1,4.16,4.94,7,32.18,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,219,4,May
32,3,98.78,90845,4,4,1,4.16,4.94,7,32.18,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,219,4,May
32,3,98.78,94455,5,4.5,1,4.08,5.89,17,159.91,1,4,4,2,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,94455,5,4.5,1,4.08,5.89,17,159.91,1,4,4,2,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,94455,5,4.5,1,4.08,5.89,17,159.91,1,4,4,2,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,94455,5,4.5,1,4.08,5.89,17,159.91,1,4,4,2,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,219,4,May
32,3,98.78,104517,4,4,1,4.16,5.3,24,77.03,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,104517,4,4,1,4.16,5.3,24,77.03,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,104517,4,4,1,4.16,5.3,24,77.03,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,104517,4,4,1,4.16,5.3,24,77.03,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,114932,3,4,1,4.32,5.23,20,59.48,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,114932,3,4,1,4.32,5.23,20,59.48,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,114932,3,4,1,4.32,5.23,20,59.48,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,114932,3,4,1,4.32,5.23,20,59.48,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,116942,4,4,0,4.06,5.27,21,88.73,1,4,4,2,0,1,0,0,0,0,0,0,1,0,53,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0,219,4,May
32,3,98.78,116942,4,4,0,4.06,5.27,21,88.73,1,4,4,2,0,1,0,0,0,0,0,0,1,0,53,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0,219,4,May
32,3,98.78,116942,4,4,0,4.06,5.27,21,88.73,1,4,4,2,0,1,0,0,0,0,0,0,1,0,53,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0,219,4,May
32,3,98.78,116942,4,4,0,4.06,5.27,21,88.73,1,4,4,2,0,1,0,0,0,0,0,0,1,0,53,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0,219,4,May
32,3,98.78,117294,5,5,1,3.37,5.98,31,273.01,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,117294,5,5,1,3.37,5.98,31,273.01,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,117294,5,5,1,3.37,5.98,31,273.01,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,117294,5,5,1,3.37,5.98,31,273.01,0,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,122112,5,5,1,4.29,5.96,5,207.68,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
32,3,98.78,122112,5,5,1,4.29,5.96,5,207.68,1,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,4,May
